pic_id,seg_id,object,segment,adj,des
550884,0,餐厅,由客厅望向餐厅,[],由客厅望向餐厅，客餐厅公共空间以白色为主色调，点缀贯穿全屋的粉和绿，开放式的格局更是凸显了一种自由的生活状态。
550884,1,餐厅,客餐厅公共空间以白色为主色调,['白色'],由客厅望向餐厅，客餐厅公共空间以白色为主色调，点缀贯穿全屋的粉和绿，开放式的格局更是凸显了一种自由的生活状态。
550884,1,空间,客餐厅公共空间以白色为主色调,['白色'],由客厅望向餐厅，客餐厅公共空间以白色为主色调，点缀贯穿全屋的粉和绿，开放式的格局更是凸显了一种自由的生活状态。
550885,0,墙面,以白色为主的墙面点缀了贯穿整屋的粉和绿,['白色'],以白色为主的墙面点缀了贯穿整屋的粉和绿，与黑色的复古餐边柜、深色的餐桌椅营造的略显沉稳氛围形成反差，打破沉稳，为空间注入更多轻盈明亮。
550885,1,餐桌椅,与黑色的复古餐边柜、深色的餐桌椅营造的略显沉稳氛围形成反差,"['黑色', '深色', '沉稳']",以白色为主的墙面点缀了贯穿整屋的粉和绿，与黑色的复古餐边柜、深色的餐桌椅营造的略显沉稳氛围形成反差，打破沉稳，为空间注入更多轻盈明亮。
550885,3,空间,为空间注入更多轻盈明亮,['明亮'],以白色为主的墙面点缀了贯穿整屋的粉和绿，与黑色的复古餐边柜、深色的餐桌椅营造的略显沉稳氛围形成反差，打破沉稳，为空间注入更多轻盈明亮。
550886,0,鞋柜,无论是鞋柜,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550886,1,餐桌椅,还是餐桌椅、餐厅吊灯,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550886,1,餐厅,还是餐桌椅、餐厅吊灯,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550886,1,吊灯,还是餐桌椅、餐厅吊灯,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550886,4,空间,提升空间的美学意境,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550886,4,意境,提升空间的美学意境,[],无论是鞋柜，还是餐桌椅、餐厅吊灯，都在呈现着浑然天成的线条之美；黑白之间的反差，提升空间的美学意境。
550887,0,厨房,厨房与生活阳台之间采用玻璃门保持视线通透的同时,[],厨房与生活阳台之间采用玻璃门保持视线通透的同时，尽量更多的引入自然光线，缓解了空间的采光，更显规整。
550887,0,阳台,厨房与生活阳台之间采用玻璃门保持视线通透的同时,[],厨房与生活阳台之间采用玻璃门保持视线通透的同时，尽量更多的引入自然光线，缓解了空间的采光，更显规整。
550887,0,玻璃门,厨房与生活阳台之间采用玻璃门保持视线通透的同时,[],厨房与生活阳台之间采用玻璃门保持视线通透的同时，尽量更多的引入自然光线，缓解了空间的采光，更显规整。
550887,1,光线,尽量更多的引入自然光线,[],厨房与生活阳台之间采用玻璃门保持视线通透的同时，尽量更多的引入自然光线，缓解了空间的采光，更显规整。
550887,2,空间,缓解了空间的采光,[],厨房与生活阳台之间采用玻璃门保持视线通透的同时，尽量更多的引入自然光线，缓解了空间的采光，更显规整。
550888,0,主卧,主卧以绿色为主,['绿色'],主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,1,墙面,墙面的白色与绿色做拼接,"['白色', '绿色']",主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,2,空间,让整个空间清新之中透出层次感,['清新'],主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,3,窗帘,墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气,"['墨绿色', '黑色', '稳重']",主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,3,家具,墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气,"['墨绿色', '黑色', '稳重']",主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,3,空间,墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气,"['墨绿色', '黑色', '稳重']",主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550888,3,贵气,墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气,"['墨绿色', '黑色', '稳重']",主卧以绿色为主。墙面的白色与绿色做拼接，让整个空间清新之中透出层次感；墨绿色窗帘与黑色系家具给空间带来一种稳重和贵气。
550889,1,墙面,墙面采用上下分色处理,[],女儿房以粉色为主色调，墙面采用上下分色处理，粉与白之间用绿色间隔，在细节之处丰富了视觉效果。
550889,3,细节,在细节之处丰富了视觉效果,['丰富'],女儿房以粉色为主色调，墙面采用上下分色处理，粉与白之间用绿色间隔，在细节之处丰富了视觉效果。
550890,0,台面,洗手间台面在沙发背后,[],洗手间台面在沙发背后，位于整个房屋的中心，形成洄游动线，让日常的简单清洗更加便利；白色盥洗柜和收纳柜形成一个整体，简单实用。
550890,2,动线,形成洄游动线,[],洗手间台面在沙发背后，位于整个房屋的中心，形成洄游动线，让日常的简单清洗更加便利；白色盥洗柜和收纳柜形成一个整体，简单实用。
550843,0,储物柜,进门引入眼帘的是拼接色的储物柜,[],进门引入眼帘的是拼接色的储物柜，桌上摆放着装饰挂画给整个房间增添了艺术的氛围，与客厅的画作形成应和，满是别趣。
550843,1,装饰,桌上摆放着装饰挂画给整个房间增添了艺术的氛围,[],进门引入眼帘的是拼接色的储物柜，桌上摆放着装饰挂画给整个房间增添了艺术的氛围，与客厅的画作形成应和，满是别趣。
550843,2,客厅,与客厅的画作形成应和,[],进门引入眼帘的是拼接色的储物柜，桌上摆放着装饰挂画给整个房间增添了艺术的氛围，与客厅的画作形成应和，满是别趣。
550843,2,画作,与客厅的画作形成应和,[],进门引入眼帘的是拼接色的储物柜，桌上摆放着装饰挂画给整个房间增添了艺术的氛围，与客厅的画作形成应和，满是别趣。
550844,0,空间,整个空间的墙面以经典浅灰色调呈现静雅,[],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,0,墙面,整个空间的墙面以经典浅灰色调呈现静雅,[],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,1,茶几,沙发茶几和电视柜作为中和色调起到巧妙地过渡,['巧妙'],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,1,电视柜,沙发茶几和电视柜作为中和色调起到巧妙地过渡,['巧妙'],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,3,金属,与金属射灯一样,[],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,3,射灯,与金属射灯一样,[],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550844,4,客厅,将整个客厅的温馨感提升到极致,[],整个空间的墙面以经典浅灰色调呈现静雅，沙发茶几和电视柜作为中和色调起到巧妙地过渡，而抱枕、懒人沙发、明黄色的盖毯，与金属射灯一样，将整个客厅的温馨感提升到极致。
550845,0,客厅,整个客厅因玻璃推拉门瞬间充满了阳光,[],"整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550845,0,玻璃,整个客厅因玻璃推拉门瞬间充满了阳光,[],"整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550845,1,光线,光线让整个客厅也明亮清新,"['明亮', '清新']","整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550845,1,客厅,光线让整个客厅也明亮清新,"['明亮', '清新']","整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550845,2,墙面,灰色的墙面与米色系沙发形成一种柔和的对比,"['灰色', '柔和']","整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550845,3,靠垫,而黄色软包沙发、靠垫渲染着和暖,"['黄色', '软']","整个客厅因玻璃推拉门瞬间充满了阳光，光线让整个客厅也明亮清新；灰色的墙面与米色系沙发形成一种柔和的对比，而黄色软包沙发、靠垫渲染着和暖。
"
550846,0,餐厅,整个餐厅与厨房以明确的方式划分空间区域,['明确'],"整个餐厅与厨房以明确的方式划分空间区域，整洁利落；北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息。
"
550846,0,厨房,整个餐厅与厨房以明确的方式划分空间区域,['明确'],"整个餐厅与厨房以明确的方式划分空间区域，整洁利落；北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息。
"
550846,0,空间,整个餐厅与厨房以明确的方式划分空间区域,['明确'],"整个餐厅与厨房以明确的方式划分空间区域，整洁利落；北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息。
"
550846,2,餐椅,北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息,[],"整个餐厅与厨房以明确的方式划分空间区域，整洁利落；北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息。
"
550846,2,餐厅,北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息,[],"整个餐厅与厨房以明确的方式划分空间区域，整洁利落；北欧风的餐椅的个性设计令整个餐厅充满了北欧的气息。
"
550847,0,窗户,因为靠近窗户的原因,[],因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550847,1,餐桌,整个餐桌区域光线通透明亮,['明亮'],因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550847,1,光线,整个餐桌区域光线通透明亮,['明亮'],因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550847,2,餐桌,配套的白色的餐桌+颜色不同的餐椅,"['白色', '不同']",因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550847,2,餐椅,配套的白色的餐桌+颜色不同的餐椅,"['白色', '不同']",因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550847,3,装饰,以及桌上摆放的装饰花都彰显出主人的品位,[],因为靠近窗户的原因，整个餐桌区域光线通透明亮，配套的白色的餐桌+颜色不同的餐椅，以及桌上摆放的装饰花都彰显出主人的品位。
550848,0,厨房,厨房是比较清新雅致的原木橱柜,"['清新', '雅致']",厨房是比较清新雅致的原木橱柜，搭配白色方砖起到视觉延伸的效果，也使整个厨房干净整洁。
550848,0,橱柜,厨房是比较清新雅致的原木橱柜,"['清新', '雅致']",厨房是比较清新雅致的原木橱柜，搭配白色方砖起到视觉延伸的效果，也使整个厨房干净整洁。
550848,1,方砖,搭配白色方砖起到视觉延伸的效果,['白色'],厨房是比较清新雅致的原木橱柜，搭配白色方砖起到视觉延伸的效果，也使整个厨房干净整洁。
550848,2,厨房,也使整个厨房干净整洁,"['干净', '整洁']",厨房是比较清新雅致的原木橱柜，搭配白色方砖起到视觉延伸的效果，也使整个厨房干净整洁。
550849,0,卧室,卧室墙面以浪漫柔美的香芋色为主,"['浪漫', '柔美']","卧室墙面以浪漫柔美的香芋色为主，窗帘也选择了贴合卧室色调的拼色风格，营造出温馨的睡眠氛围。
"
550849,0,墙面,卧室墙面以浪漫柔美的香芋色为主,"['浪漫', '柔美']","卧室墙面以浪漫柔美的香芋色为主，窗帘也选择了贴合卧室色调的拼色风格，营造出温馨的睡眠氛围。
"
550849,1,窗帘,窗帘也选择了贴合卧室色调的拼色风格,[],"卧室墙面以浪漫柔美的香芋色为主，窗帘也选择了贴合卧室色调的拼色风格，营造出温馨的睡眠氛围。
"
550849,1,卧室,窗帘也选择了贴合卧室色调的拼色风格,[],"卧室墙面以浪漫柔美的香芋色为主，窗帘也选择了贴合卧室色调的拼色风格，营造出温馨的睡眠氛围。
"
550850,0,衣帽间,衣帽间空间不是很大,['很大'],"衣帽间空间不是很大，但是收纳性超强，整体简约实用。
"
550850,0,空间,衣帽间空间不是很大,['很大'],"衣帽间空间不是很大，但是收纳性超强，整体简约实用。
"
550851,0,墙面,次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典,['深灰色'],次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典，再加上小阳台的光线充足十分温馨。
550851,0,墙面,次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典,['深灰色'],次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典，再加上小阳台的光线充足十分温馨。
550851,0,卧室,次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典,['深灰色'],次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典，再加上小阳台的光线充足十分温馨。
550851,1,阳台,再加上小阳台的光线充足十分温馨,"['小', '充足']",次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典，再加上小阳台的光线充足十分温馨。
550851,1,光线,再加上小阳台的光线充足十分温馨,"['小', '充足']",次卧墙面粉刷成深灰色墙面搭配现代风格卧室软装大气经典，再加上小阳台的光线充足十分温馨。
550853,0,卫生间,卫生间设计了干湿分离,[],"卫生间设计了干湿分离，淋浴房用玻璃门与之分隔。灰色的地砖搭配黑框淋浴门，简洁之外，也更易于打理。
"
550853,1,淋浴房,淋浴房用玻璃门与之分隔,[],"卫生间设计了干湿分离，淋浴房用玻璃门与之分隔。灰色的地砖搭配黑框淋浴门，简洁之外，也更易于打理。
"
550853,1,玻璃门,淋浴房用玻璃门与之分隔,[],"卫生间设计了干湿分离，淋浴房用玻璃门与之分隔。灰色的地砖搭配黑框淋浴门，简洁之外，也更易于打理。
"
550853,2,地砖,灰色的地砖搭配黑框淋浴门,['灰色'],"卫生间设计了干湿分离，淋浴房用玻璃门与之分隔。灰色的地砖搭配黑框淋浴门，简洁之外，也更易于打理。
"
550853,2,门,灰色的地砖搭配黑框淋浴门,['灰色'],"卫生间设计了干湿分离，淋浴房用玻璃门与之分隔。灰色的地砖搭配黑框淋浴门，简洁之外，也更易于打理。
"
550815,0,走廊,穿过入户玄关走廊,[],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550815,1,餐厅,就是豁然开朗的客餐厅一体化空间,[],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550815,1,空间,就是豁然开朗的客餐厅一体化空间,[],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550815,3,空间,空间更加明亮通透,['明亮'],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550815,5,空间,让空间分明,[],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550815,7,空间,空间强调收纳美学,[],穿过入户玄关走廊，就是豁然开朗的客餐厅一体化空间，得益于这种开放式的设计，空间更加明亮通透。极简白与咖，让空间分明，给予未来家更多的想象，空间强调收纳美学。
550816,0,电视,嵌入式电视与白色电视背景墙融为一体,['白色'],嵌入式电视与白色电视背景墙融为一体，视觉上形成了统一，灰色布艺沙发+黑色正方形茶几，整个空间简约且高级。
550816,0,电视,嵌入式电视与白色电视背景墙融为一体,['白色'],嵌入式电视与白色电视背景墙融为一体，视觉上形成了统一，灰色布艺沙发+黑色正方形茶几，整个空间简约且高级。
550816,0,背景墙,嵌入式电视与白色电视背景墙融为一体,['白色'],嵌入式电视与白色电视背景墙融为一体，视觉上形成了统一，灰色布艺沙发+黑色正方形茶几，整个空间简约且高级。
550816,2,茶几,灰色布艺沙发+黑色正方形茶几,"['灰色', '黑色']",嵌入式电视与白色电视背景墙融为一体，视觉上形成了统一，灰色布艺沙发+黑色正方形茶几，整个空间简约且高级。
550816,3,空间,整个空间简约且高级,[],嵌入式电视与白色电视背景墙融为一体，视觉上形成了统一，灰色布艺沙发+黑色正方形茶几，整个空间简约且高级。
550817,2,餐椅,橘色的皮质餐椅与空间找到对应关系,['橘色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550817,2,空间,橘色的皮质餐椅与空间找到对应关系,['橘色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550817,3,餐桌,白色的餐桌台面、墙面和天花板则纵向串联,['白色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550817,3,台面,白色的餐桌台面、墙面和天花板则纵向串联,['白色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550817,3,墙面,白色的餐桌台面、墙面和天花板则纵向串联,['白色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550817,3,天花板,白色的餐桌台面、墙面和天花板则纵向串联,['白色'],色彩的巧思在这里被生动演绎，咖色与白色的分墙对立包相呼应，橘色的皮质餐椅与空间找到对应关系，白色的餐桌台面、墙面和天花板则纵向串联，共同协奏出一首优雅跳跃的色彩韵律。
550818,0,光影,光影慵懒的穿过百叶,['慵懒'],光影慵懒的穿过百叶，洒进餐厅，美好的一天从早晨的阳光中开始。灰色质感的整体橱柜，干净干练。
550818,1,餐厅,洒进餐厅,[],光影慵懒的穿过百叶，洒进餐厅，美好的一天从早晨的阳光中开始。灰色质感的整体橱柜，干净干练。
550819,0,床头,轻巧的纯白与沉稳的咖色木饰面床头,"['轻巧', '纯白', '沉稳', '咖色']",轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550819,1,主卧,组合出一个格调雅致的主卧空间,['雅致'],轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550819,1,空间,组合出一个格调雅致的主卧空间,['雅致'],轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550819,3,床品,灰色与白色的床品为空间铺叙出宁谧清爽的基调,"['灰色', '白色', '清爽']",轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550819,3,空间,灰色与白色的床品为空间铺叙出宁谧清爽的基调,"['灰色', '白色', '清爽']",轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550819,3,基调,灰色与白色的床品为空间铺叙出宁谧清爽的基调,"['灰色', '白色', '清爽']",轻巧的纯白与沉稳的咖色木饰面床头，组合出一个格调雅致的主卧空间。柔和雅致的色调有助于平复人的心绪，灰色与白色的床品为空间铺叙出宁谧清爽的基调。
550820,0,衣柜,L型衣柜的设计,[],"L型衣柜的设计，既提供了主卧的隐私又提供了大量的收纳空间。
"
550820,1,空间,既提供了主卧的隐私又提供了大量的收纳空间,[],"L型衣柜的设计，既提供了主卧的隐私又提供了大量的收纳空间。
"
550821,0,卫生间,卫生间做了干湿分离的设计,[],卫生间做了干湿分离的设计，整体色调为黑白色，与房间的整体色调所统一，白色的大理石使整个空间更加明亮。
550821,3,大理石,白色的大理石使整个空间更加明亮,"['白色', '明亮']",卫生间做了干湿分离的设计，整体色调为黑白色，与房间的整体色调所统一，白色的大理石使整个空间更加明亮。
550821,3,空间,白色的大理石使整个空间更加明亮,"['白色', '明亮']",卫生间做了干湿分离的设计，整体色调为黑白色，与房间的整体色调所统一，白色的大理石使整个空间更加明亮。
550822,0,空间,进门的隔断设计增加了空间的朦胧美,['朦胧'],进门的隔断设计增加了空间的朦胧美，同时，区域划分让开放式的空间有了明确的功能性；玻璃隔断旁的绿植增加了生活的意境，也多了清新。
550822,2,空间,区域划分让开放式的空间有了明确的功能性,['明确'],进门的隔断设计增加了空间的朦胧美，同时，区域划分让开放式的空间有了明确的功能性；玻璃隔断旁的绿植增加了生活的意境，也多了清新。
550822,3,玻璃,玻璃隔断旁的绿植增加了生活的意境,[],进门的隔断设计增加了空间的朦胧美，同时，区域划分让开放式的空间有了明确的功能性；玻璃隔断旁的绿植增加了生活的意境，也多了清新。
550822,3,绿植,玻璃隔断旁的绿植增加了生活的意境,[],进门的隔断设计增加了空间的朦胧美，同时，区域划分让开放式的空间有了明确的功能性；玻璃隔断旁的绿植增加了生活的意境，也多了清新。
550822,3,意境,玻璃隔断旁的绿植增加了生活的意境,[],进门的隔断设计增加了空间的朦胧美，同时，区域划分让开放式的空间有了明确的功能性；玻璃隔断旁的绿植增加了生活的意境，也多了清新。
550823,0,客厅,客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风,['浅色'],客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风，浅灰色沙发与浅绿色背景墙成柔和，为空间赋予色彩之外，因绿植的点缀摇曳生姿，充满生活的味道。
550823,0,地板,客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风,['浅色'],客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风，浅灰色沙发与浅绿色背景墙成柔和，为空间赋予色彩之外，因绿植的点缀摇曳生姿，充满生活的味道。
550823,0,茶几,客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风,['浅色'],客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风，浅灰色沙发与浅绿色背景墙成柔和，为空间赋予色彩之外，因绿植的点缀摇曳生姿，充满生活的味道。
550823,1,背景墙,浅灰色沙发与浅绿色背景墙成柔和,"['浅', '灰色', '浅绿色', '柔和']",客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风，浅灰色沙发与浅绿色背景墙成柔和，为空间赋予色彩之外，因绿植的点缀摇曳生姿，充满生活的味道。
550823,2,空间,为空间赋予色彩之外,[],客厅通铺浅色木纹地板与茶几、胡桃木斗柜呈木调之风，浅灰色沙发与浅绿色背景墙成柔和，为空间赋予色彩之外，因绿植的点缀摇曳生姿，充满生活的味道。
550824,0,墙面,浅绿色墙面和胡桃木搭配刚好使客厅气氛更活跃,['浅绿色'],浅绿色墙面和胡桃木搭配刚好使客厅气氛更活跃，也让空间有一丝复古、厚重的氛围。
550824,0,客厅,浅绿色墙面和胡桃木搭配刚好使客厅气氛更活跃,['浅绿色'],浅绿色墙面和胡桃木搭配刚好使客厅气氛更活跃，也让空间有一丝复古、厚重的氛围。
550824,1,空间,也让空间有一丝复古、厚重的氛围,['厚重'],浅绿色墙面和胡桃木搭配刚好使客厅气氛更活跃，也让空间有一丝复古、厚重的氛围。
550825,0,客厅,客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本,['简洁'],"客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本，客厅的家具布置简洁地呈一字形，看似简单之中，留有充足的空间感。
"
550825,0,吊顶,客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本,['简洁'],"客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本，客厅的家具布置简洁地呈一字形，看似简单之中，留有充足的空间感。
"
550825,1,客厅,客厅的家具布置简洁地呈一字形,['简洁'],"客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本，客厅的家具布置简洁地呈一字形，看似简单之中，留有充足的空间感。
"
550825,1,家具,客厅的家具布置简洁地呈一字形,['简洁'],"客厅无主灯、主吊顶的设计简洁大方且又节省了装修成本，客厅的家具布置简洁地呈一字形，看似简单之中，留有充足的空间感。
"
550826,0,餐厨,餐厨空间开放式设计,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
550826,0,空间,餐厨空间开放式设计,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
550826,1,空间,增加空间的开阔、通透感,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
550826,2,餐桌,胡桃木餐桌搭配一个长条椅和木椅,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
550826,2,木椅,胡桃木餐桌搭配一个长条椅和木椅,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
550826,3,花器,在花器的点缀和渲染下,[],餐厨空间开放式设计，增加空间的开阔、通透感，胡桃木餐桌搭配一个长条椅和木椅，在花器的点缀和渲染下，营造出自然田园般的意境。
